0,1,2,3,4,5,6,7,8
2.0,1992.0,0.0,0.0,2.9788495924676117,1.0,1.1041056832862115,1.0,3.0
3.0,1979.0,0.0,0.0,3.7411435926885166,1.0,0.5279461961886878,1.0,3.0
3.0,1980.0,0.0,0.0,-0.4189511657543056,1.0,-0.07681172162933547,1.0,3.0
3.0,1981.0,0.0,0.0,1.0345188425642438,1.0,1.0815448944821622,1.0,3.0
3.0,1982.0,0.0,0.0,-3.8676733819970424,1.0,-0.1497579405994084,1.0,3.0
3.0,1983.0,0.0,0.0,1.1146169392611383,1.0,-0.14718426660837436,1.0,3.0
3.0,1984.0,0.0,0.0,1.3630656543071047,1.0,0.6534692196786677,1.0,3.0
3.0,1985.0,0.0,0.0,0.4088001367585676,1.0,0.09367604404374302,1.0,3.0
3.0,1986.0,0.0,0.0,-3.9052197600191083,1.0,-0.9750205461006746,1.0,3.0
3.0,1987.0,0.0,1.0,2.9632795354125974,1.0,0.33123967478930105,1.0,3.0
3.0,1988.0,0.0,1.0,-5.542421724723673,1.0,-1.5560251321677574,1.0,3.0
3.0,1989.0,0.0,1.0,2.9620059318492644,1.0,-0.7690989117834293,1.0,3.0
3.0,1990.0,0.0,0.0,0.9502816791103511,1.0,0.881212388020587,1.0,3.0
3.0,1991.0,0.0,0.0,3.578890752404839,1.0,1.7048433030865808,1.0,3.0
3.0,1992.0,0.0,0.0,-2.341866105113118,1.0,0.3365942320568141,1.0,3.0
4.0,1979.0,0.0,0.0,0.4106344467850699,1.0,0.1932614947107701,1.0,3.0
4.0,1980.0,0.0,0.0,-1.0898933710931273,1.0,-0.5246325540811273,1.0,3.0
4.0,1981.0,0.0,0.0,0.0587434559210287,1.0,0.05736945877329597,1.0,3.0
4.0,1982.0,0.0,0.0,-1.0626536660182464,1.0,-1.5561846264115895,1.0,3.0
4.0,1983.0,0.0,0.0,2.0218598187810666,1.0,0.5392877502264457,1.0,3.0
4.0,1984.0,0.0,0.0,-1.9065501152753281,1.0,-0.6018863131154621,1.0,3.0
4.0,1985.0,0.0,0.0,-0.5776579493244118,1.0,-0.14576575766369976,1.0,3.0
4.0,1986.0,0.0,0.0,1.5957266509857724,1.0,-0.4361908123679035,1.0,3.0
4.0,1987.0,0.0,1.0,1.53036102134154,1.0,1.3627452512633356,1.0,3.0
4.0,1988.0,0.0,1.0,-1.6148816962917356,1.0,-0.5274614425946538,1.0,3.0
4.0,1989.0,0.0,1.0,-1.552999595671392,1.0,-0.5035709587871848,1.0,3.0
4.0,1990.0,0.0,0.0,1.3661159081661203,1.0,0.6932900090861127,1.0,3.0
4.0,1991.0,0.0,0.0,-0.4873503864207946,1.0,0.2005915875626466,1.0,3.0
4.0,1992.0,0.0,0.0,-0.06785305774546013,1.0,0.8338510000016557,1.0,3.0
5.0,1979.0,0.0,0.0,1.3050663685688417,1.0,-0.34704081020534555,1.0,3.0
5.0,1980.0,0.0,0.0,-1.0803946012636696,1.0,-1.3223778446621535,1.0,3.0
5.0,1981.0,0.0,0.0,-2.0534637468119286,1.0,-1.5831199371864308,1.0,3.0
5.0,1982.0,0.0,0.0,2.080973679830861,1.0,0.5741719653473223,1.0,3.0
5.0,1983.0,0.0,0.0,0.9695100638780875,1.0,0.7081336398380156,1.0,3.0
5.0,1984.0,0.0,0.0,-3.3129899743292768,1.0,-0.17077928875292758,1.0,3.0
5.0,1985.0,0.0,0.0,1.4552911028562059,1.0,-0.361284136363313,1.0,3.0
5.0,1986.0,0.0,0.0,-0.4830439301793048,1.0,-0.34328711171323995,1.0,3.0
5.0,1987.0,0.0,1.0,-1.1838744529312124,1.0,-1.018017659694214,1.0,3.0
5.0,1988.0,0.0,1.0,0.42061693544242085,1.0,-0.34363961028508017,1.0,3.0
5.0,1989.0,0.0,1.0,-0.7505289489025715,1.0,-0.08978427398695885,1.0,3.0
5.0,1990.0,0.0,0.0,-0.45536151541885017,1.0,0.3342990303895069,1.0,3.0
5.0,1991.0,0.0,0.0,-0.3606486824453091,1.0,-0.4953761676378648,1.0,3.0
5.0,1992.0,0.0,0.0,5.485180231353395,1.0,1.4684069356423253,1.0,3.0
6.0,1979.0,0.0,0.0,0.3651693339881972,1.0,-0.2746579326950007,1.0,3.0
6.0,1980.0,0.0,0.0,3.9533273562784856,1.0,2.0084186875447934,1.0,3.0
6.0,1981.0,0.0,0.0,-4.472763729351314,1.0,-0.20520375134652424,1.0,3.0
6.0,1982.0,0.0,0.0,-1.383174397171959,1.0,-1.333702035874394,1.0,3.0
6.0,1983.0,0.0,0.0,0.3799629416176524,1.0,-1.04218811666218,1.0,3.0
6.0,1984.0,0.0,0.0,-0.0004579051492347441,1.0,-0.07588924112627679,1.0,3.0
6.0,1985.0,0.0,0.0,1.4336012071829425,1.0,0.8912843536834731,1.0,3.0
6.0,1986.0,0.0,0.0,-1.2271509253287447,1.0,-0.055505925734207234,1.0,3.0
6.0,1987.0,0.0,1.0,0.35632653931283764,1.0,0.15574713778149038,1.0,3.0
6.0,1988.0,0.0,1.0,-0.9445321550349708,1.0,-1.1790695777664013,1.0,3.0
6.0,1989.0,0.0,1.0,1.1033623102123948,1.0,0.5682383904735959,1.0,3.0
6.0,1990.0,0.0,0.0,-0.17112721602466763,1.0,-0.2822394275389712,1.0,3.0
6.0,1991.0,0.0,0.0,1.3858148038303266,1.0,1.0179540623256822,1.0,3.0
6.0,1992.0,0.0,0.0,-0.6332787189991158,1.0,-1.062290343522977,1.0,3.0
7.0,1979.0,0.0,0.0,0.9215604479279064,1.0,0.480271492649485,1.0,3.0
7.0,1980.0,0.0,0.0,-1.199833539926184,1.0,0.4320424234865648,1.0,3.0
7.0,1981.0,0.0,0.0,-0.5690591608812183,1.0,0.9447117757236614,1.0,3.0
7.0,1982.0,0.0,0.0,-0.6151879227940653,1.0,0.33507205831339015,1.0,3.0
7.0,1983.0,0.0,0.0,-0.7496896450705675,1.0,-0.8894519571749813,1.0,3.0
7.0,1984.0,0.0,0.0,5.490425124272531,1.0,1.6634628366817732,1.0,3.0
7.0,1985.0,0.0,0.0,-2.5403280622906284,1.0,-0.3681035511902952,1.0,3.0
7.0,1986.0,0.0,0.0,2.6404343525101863,1.0,1.4544070018674569,1.0,3.0
7.0,1987.0,0.0,1.0,-1.2997565891974934,1.0,-0.5867724903259441,1.0,3.0
7.0,1988.0,0.0,1.0,4.512209360978796,1.0,0.795324266453701,1.0,3.0
7.0,1989.0,0.0,1.0,-0.8939528811252356,1.0,-0.6035122445181593,1.0,3.0
7.0,1990.0,0.0,0.0,1.410117696736844,1.0,1.8428328538600525,1.0,3.0
7.0,1991.0,0.0,0.0,-1.873010441200529,1.0,-0.07427745915406547,1.0,3.0
7.0,1992.0,0.0,0.0,4.6303296173370425,1.0,0.9332758511104164,1.0,3.0
8.0,1979.0,0.0,0.0,3.4093716719001423,1.0,1.7992889412243938,1.0,3.0
8.0,1980.0,0.0,0.0,-6.209386550050251,1.0,-2.323871418128541,1.0,3.0
8.0,1981.0,0.0,0.0,1.9348382123687584,1.0,-0.22251405667589852,1.0,3.0
8.0,1982.0,0.0,0.0,-1.149331424993203,1.0,1.2630446258273977,1.0,3.0
8.0,1983.0,0.0,0.0,2.061122018487887,1.0,0.35371233858121626,1.0,3.0
8.0,1984.0,0.0,0.0,0.15533634181192724,1.0,1.131522032308956,1.0,3.0
8.0,1985.0,0.0,0.0,0.6297965146331455,1.0,0.9018644436464914,1.0,3.0
8.0,1986.0,0.0,0.0,-0.5975841448494635,1.0,0.5017804617082569,1.0,3.0
8.0,1987.0,0.0,1.0,2.4656604969789195,1.0,0.9321370466142543,1.0,3.0
8.0,1988.0,0.0,1.0,-1.675271832450033,1.0,0.7422220908326898,1.0,3.0
8.0,1989.0,0.0,1.0,-0.4297192231602075,1.0,-0.8809000429173465,1.0,3.0
8.0,1990.0,0.0,0.0,2.848887575008315,1.0,1.1910078268077475,1.0,3.0
8.0,1991.0,0.0,0.0,-1.1801843310843056,1.0,-0.04313149433447114,1.0,3.0
8.0,1992.0,0.0,0.0,-1.7635204492475243,1.0,-0.24755477983049612,1.0,3.0
9.0,1979.0,0.0,0.0,0.5206291808628032,1.0,-0.019448858740635074,1.0,3.0
9.0,1980.0,0.0,0.0,1.3456769254422196,1.0,1.0155211158063935,1.0,3.0
9.0,1981.0,0.0,0.0,0.23991481647502821,1.0,0.9716865879263779,1.0,3.0
9.0,1982.0,0.0,0.0,0.16541304087483555,1.0,-1.006268666812046,1.0,3.0
9.0,1983.0,0.0,0.0,-2.756308028792417,1.0,-1.2317406720400053,1.0,3.0
9.0,1984.0,0.0,0.0,2.258881910738657,1.0,0.5851631260600638,1.0,3.0
9.0,1985.0,0.0,0.0,1.5078931077352602,1.0,0.12756546410119352,1.0,3.0
9.0,1986.0,0.0,0.0,-1.249089430457243,1.0,-0.04349846342186919,1.0,3.0
9.0,1987.0,0.0,1.0,-2.0661637894542615,1.0,-0.35101919356977895,1.0,3.0
9.0,1988.0,0.0,1.0,2.7693729234911193,1.0,0.26540200792840335,1.0,3.0
9.0,1989.0,0.0,1.0,0.4028685074965762,1.0,0.0617467257165315,1.0,3.0
9.0,1990.0,0.0,0.0,0.08424311574412446,1.0,1.1175762395310416,1.0,3.0
9.0,1991.0,0.0,0.0,1.0169838510886269,1.0,1.066581091807747,1.0,3.0
9.0,1992.0,0.0,0.0,-3.032957053396392,1.0,-1.0114371081301206,1.0,3.0
10.0,1979.0,0.0,0.0,0.5527728798320233,1.0,0.23796762183616235,1.0,3.0
10.0,1980.0,0.0,0.0,-0.1064835058114563,1.0,-0.0539343040848676,1.0,3.0
10.0,1981.0,0.0,0.0,2.7728649615881364,1.0,1.6648154097453927,1.0,3.0
10.0,1982.0,0.0,0.0,0.4378832931886605,1.0,1.256106402171932,1.0,3.0
10.0,1983.0,0.0,0.0,0.5608359950143433,1.0,0.32510139530490256,1.0,3.0
10.0,1984.0,0.0,0.0,-2.193340292389358,1.0,-1.1009549998491535,1.0,3.0
10.0,1985.0,0.0,0.0,4.351214097726026,1.0,1.524499130953637,1.0,3.0
10.0,1986.0,0.0,0.0,-4.654739377502226,1.0,-0.5716773676330758,1.0,3.0
10.0,1987.0,0.0,1.0,3.0886310881826047,1.0,1.4194766894104627,1.0,3.0
10.0,1988.0,0.0,1.0,0.6063032993657885,1.0,0.24768411855513667,1.0,3.0
10.0,1989.0,0.0,1.0,-4.742574715175369,1.0,-1.5383914786361752,1.0,3.0
10.0,1990.0,0.0,0.0,0.04158956116751339,1.0,-0.8243496005923387,1.0,3.0
10.0,1991.0,0.0,0.0,2.8329488166319448,1.0,0.7519971011261849,1.0,3.0
10.0,1992.0,0.0,0.0,1.5010018815620987,1.0,0.581037493136613,1.0,3.0
11.0,1979.0,0.0,0.0,-3.823593987846425,1.0,-1.9340332642281681,1.0,3.0
11.0,1980.0,0.0,0.0,2.7342686846680238,1.0,0.7030075923479844,1.0,3.0
11.0,1981.0,0.0,0.0,1.6114110389355818,1.0,0.38503909192927405,1.0,3.0
11.0,1982.0,0.0,0.0,-2.9879953889815516,1.0,-1.1769696737069806,1.0,3.0
11.0,1983.0,0.0,0.0,2.3287400020584967,1.0,0.6614900013253149,1.0,3.0
11.0,1984.0,0.0,0.0,-2.751767516921947,1.0,-0.9152226880338856,1.0,3.0
11.0,1985.0,0.0,0.0,-2.1455171092946004,1.0,-1.0074974717993932,1.0,3.0
11.0,1986.0,0.0,0.0,1.7745696850176356,1.0,0.32861518735717526,1.0,3.0
11.0,1987.0,0.0,1.0,-1.894768045219521,1.0,-1.3133263794386338,1.0,3.0
11.0,1988.0,0.0,1.0,-1.2183033449315748,1.0,-1.3943158298059677,1.0,3.0
11.0,1989.0,0.0,1.0,5.112194550583183,1.0,1.168369212242034,1.0,3.0
11.0,1990.0,0.0,0.0,-1.9271133963299174,1.0,0.0011583543821718709,1.0,3.0
11.0,1991.0,0.0,0.0,1.1998966346952042,1.0,-0.10422360164593625,1.0,3.0
11.0,1992.0,0.0,0.0,-3.334266328652739,1.0,-0.5806638257237142,1.0,3.0
12.0,1979.0,0.0,0.0,1.390797066633722,1.0,0.6416079694690127,1.0,3.0
12.0,1980.0,0.0,0.0,2.6254746458902907,1.0,1.3786551303157373,1.0,3.0
12.0,1981.0,0.0,0.0,-0.8806925314998058,1.0,0.3208432325350658,1.0,3.0
12.0,1982.0,0.0,0.0,0.41381665166726556,1.0,-0.37165378878273636,1.0,3.0
12.0,1983.0,0.0,0.0,2.083192385504426,1.0,0.7974880500888272,1.0,3.0
12.0,1984.0,0.0,0.0,-2.864337726678155,1.0,-0.4061981268434393,1.0,3.0
12.0,1985.0,0.0,0.0,3.7696517169185118,1.0,0.9751616574020475,1.0,3.0
12.0,1986.0,0.0,0.0,0.39270099957978644,1.0,0.09864990758165611,1.0,3.0
12.0,1987.0,0.0,1.0,-3.5991324225990065,1.0,-1.397486203242933,1.0,3.0
12.0,1988.0,0.0,1.0,-0.09438507888680436,1.0,-1.3465606036353344,1.0,3.0
12.0,1989.0,0.0,1.0,0.761432586238943,1.0,0.40776532063122467,1.0,3.0
12.0,1990.0,0.0,0.0,0.25168100214552114,1.0,0.48848364784945164,1.0,3.0
12.0,1991.0,0.0,0.0,-1.430976337215182,1.0,-0.5049359055602385,1.0,3.0
12.0,1992.0,0.0,0.0,1.6719999188120984,1.0,-0.6348188446907255,1.0,3.0
13.0,1979.0,0.0,0.0,-1.4189779394897943,1.0,-0.044343090524158746,1.0,3.0
13.0,1980.0,0.0,0.0,3.405017359047506,1.0,0.5107764729985005,1.0,3.0
13.0,1981.0,0.0,0.0,-0.5108647108162291,1.0,-0.07189945226744734,1.0,3.0
13.0,1982.0,0.0,0.0,4.1486947278568564,1.0,1.791668277348042,1.0,3.0
13.0,1983.0,0.0,0.0,-2.0506316967553073,1.0,0.7395179949274562,1.0,3.0
13.0,1984.0,0.0,0.0,2.3358400253455875,1.0,0.8091036386980881,1.0,3.0
13.0,1985.0,0.0,0.0,-1.3425658985452689,1.0,-0.5556272196739261,1.0,3.0
13.0,1986.0,0.0,0.0,-3.1720004891097537,1.0,-1.1890948328426272,1.0,3.0
13.0,1987.0,0.0,1.0,2.170941976946963,1.0,-0.4464449523037407,1.0,3.0
13.0,1988.0,0.0,1.0,-2.9539146218061605,1.0,-0.8782045493235132,1.0,3.0
13.0,1989.0,0.0,1.0,-0.742143041865513,1.0,-0.9319867563081885,1.0,3.0
13.0,1990.0,0.0,0.0,0.4387292819435586,1.0,0.5265277972036762,1.0,3.0
13.0,1991.0,0.0,0.0,0.1415954700552876,1.0,0.6514361878928936,1.0,3.0
13.0,1992.0,0.0,0.0,0.27380440619183,1.0,-0.03943584945332798,1.0,3.0
14.0,1979.0,0.0,0.0,4.52095806403761,1.0,0.8579493566086598,1.0,3.0
14.0,1980.0,0.0,0.0,0.20691860932053752,1.0,0.4720471350846368,1.0,3.0
14.0,1981.0,0.0,0.0,-1.1839200567602273,1.0,-0.7338223728258815,1.0,3.0
14.0,1982.0,0.0,0.0,-1.6021166093179344,1.0,-0.3682607498113163,1.0,3.0
14.0,1983.0,0.0,0.0,0.7287538229182474,1.0,-0.016066009491277455,1.0,3.0
14.0,1984.0,0.0,0.0,0.958419408370645,1.0,0.6801124769033355,1.0,3.0
14.0,1985.0,0.0,0.0,-1.624573838776223,1.0,-0.17031723042103145,1.0,3.0
14.0,1986.0,0.0,0.0,1.2941784034124986,1.0,0.8474890523916704,1.0,3.0
14.0,1987.0,0.0,1.0,-2.5913125057071293,1.0,-1.3901720410103966,1.0,3.0
14.0,1988.0,0.0,1.0,1.8573140705918754,1.0,0.23227443422878227,1.0,3.0
14.0,1989.0,0.0,1.0,1.0369506445686314,1.0,-0.2370362289984183,1.0,3.0
14.0,1990.0,0.0,0.0,-2.0685237111667854,1.0,-0.8297128575686175,1.0,3.0
14.0,1991.0,0.0,0.0,2.3202492306891584,1.0,0.6456740313945725,1.0,3.0
14.0,1992.0,0.0,0.0,-3.486096716918749,1.0,0.13366687965159751,1.0,3.0
15.0,1979.0,0.0,0.0,-1.537015715749298,1.0,-0.561945044716278,1.0,3.0
15.0,1980.0,0.0,0.0,-1.2287133171224285,1.0,-0.047968680329805356,1.0,3.0
15.0,1981.0,0.0,0.0,-3.1978298103531757,1.0,-1.3565030219281333,1.0,3.0
15.0,1982.0,0.0,0.0,4.355852974748559,1.0,0.46813336258270727,1.0,3.0
15.0,1983.0,0.0,0.0,-4.567086914402565,1.0,-0.9206855481959181,1.0,3.0
15.0,1984.0,0.0,0.0,0.9649579966744037,1.0,-0.8369209088632462,1.0,3.0
15.0,1985.0,0.0,0.0,1.5772862881032326,1.0,0.7232886399493039,1.0,3.0
15.0,1986.0,0.0,0.0,-3.6031436822437835,1.0,-1.2218545151838338,1.0,3.0
15.0,1987.0,0.0,1.0,2.552061428560509,1.0,-0.003207202147172017,1.0,3.0
15.0,1988.0,0.0,1.0,-1.5848083236191446,1.0,0.5998968883162328,1.0,3.0
15.0,1989.0,0.0,1.0,2.366086123864928,1.0,0.009437759681072855,1.0,3.0
15.0,1990.0,0.0,0.0,-1.6289013691063898,1.0,0.3886153014029933,1.0,3.0
15.0,1991.0,0.0,0.0,0.45924998791820726,1.0,0.21444072411597628,1.0,3.0
15.0,1992.0,0.0,0.0,0.1036591001842877,1.0,-0.09925115359559755,1.0,3.0
16.0,1979.0,0.0,0.0,1.6474132675219222,1.0,0.5234795249537099,1.0,3.0
16.0,1980.0,0.0,0.0,-0.7189599920790636,1.0,-0.005386214703260894,1.0,3.0
16.0,1981.0,0.0,0.0,0.37960133035176447,1.0,-1.2798718706854142,1.0,3.0
16.0,1982.0,0.0,0.0,-0.07876331346667964,1.0,0.7477093941670248,1.0,3.0
16.0,1983.0,0.0,0.0,2.724728649862355,1.0,0.5808165374456261,1.0,3.0
16.0,1984.0,0.0,0.0,-4.770268476159797,1.0,-1.094320562372159,1.0,3.0
16.0,1985.0,0.0,0.0,2.035323397774652,1.0,0.003180910218348154,1.0,3.0
16.0,1986.0,0.0,0.0,-3.176655881587423,1.0,-1.5326407709512515,1.0,3.0
16.0,1987.0,0.0,1.0,-1.0788182307395189,1.0,-0.7856692349464336,1.0,3.0
16.0,1988.0,0.0,1.0,1.6438359373673719,1.0,0.45676945517381784,1.0,3.0
16.0,1989.0,0.0,1.0,-1.0063568036929678,1.0,-0.6282263956444709,1.0,3.0
16.0,1990.0,0.0,0.0,-0.09610964956097379,1.0,0.39735985690130227,1.0,3.0
16.0,1991.0,0.0,0.0,-3.2897834275494393,1.0,-0.9708213268688501,1.0,3.0
16.0,1992.0,0.0,0.0,-0.031418160202810075,1.0,-2.4029922956649354,1.0,3.0
17.0,1979.0,0.0,0.0,-3.3163669267078806,1.0,0.45317686294720316,1.0,3.0
17.0,1980.0,0.0,0.0,-1.2215535780128626,1.0,-2.0567264289173943,1.0,3.0
17.0,1981.0,0.0,0.0,-2.5473957542928356,1.0,-0.9815422797086912,1.0,3.0
17.0,1982.0,0.0,0.0,0.9304038886350524,1.0,0.24739802964442925,1.0,3.0
17.0,1983.0,0.0,0.0,1.17153787011288,1.0,-0.3254968278201771,1.0,3.0
17.0,1984.0,0.0,0.0,-2.095650518556225,1.0,-0.6985559201761185,1.0,3.0
17.0,1985.0,0.0,0.0,1.2501991095282934,1.0,-0.22558369033307385,1.0,3.0
17.0,1986.0,0.0,0.0,-0.9785666701408591,1.0,0.006755209985886884,1.0,3.0
17.0,1987.0,0.0,1.0,2.494299780569488,1.0,0.9904607204171298,1.0,3.0
17.0,1988.0,0.0,1.0,-3.2674657780821654,1.0,-0.857264691324907,1.0,3.0
17.0,1989.0,0.0,1.0,0.36942336714480206,1.0,-0.23664276683828173,1.0,3.0
17.0,1990.0,0.0,0.0,-3.0454580602166708,1.0,-1.0381729284468042,1.0,3.0
17.0,1991.0,0.0,0.0,1.1098431617594986,1.0,-0.31557479600654803,1.0,3.0
17.0,1992.0,0.0,0.0,1.7323312042047339,1.0,-0.33835302937319056,1.0,3.0
18.0,1979.0,0.0,0.0,-1.655573449470147,1.0,-1.8373661239643666,1.0,3.0
18.0,1980.0,0.0,0.0,3.351785416792701,1.0,0.3434701329806524,1.0,3.0
18.0,1981.0,0.0,0.0,-6.2164527421056075,1.0,-3.2955830656324316,1.0,3.0
18.0,1982.0,0.0,0.0,6.0801545547796465,1.0,0.46811064321808227,1.0,3.0
18.0,1983.0,0.0,0.0,-1.43880831498662,1.0,1.099185718525367,1.0,3.0
18.0,1984.0,0.0,0.0,3.2924425391847354,1.0,1.302612692047283,1.0,3.0
18.0,1985.0,0.0,0.0,-3.7154593498760313,1.0,-1.2368158249080519,1.0,3.0
18.0,1986.0,0.0,0.0,1.6444626202481347,1.0,-0.6399200685275261,1.0,3.0
18.0,1987.0,0.0,1.0,1.1684680135569738,1.0,1.2528948473125041,1.0,3.0
18.0,1988.0,0.0,1.0,-0.6421423172658471,1.0,0.19870449125161227,1.0,3.0
18.0,1989.0,0.0,1.0,-1.2184269692197738,1.0,0.2317023032385445,1.0,3.0
18.0,1990.0,0.0,0.0,-0.612721001331515,1.0,-0.9069075941212912,1.0,3.0
18.0,1991.0,0.0,0.0,1.4112827626012112,1.0,0.2319946708174033,1.0,3.0
18.0,1992.0,0.0,0.0,1.8447528951572876,1.0,1.312030916382119,1.0,3.0
19.0,1979.0,0.0,0.0,-1.8473212828856025,1.0,-1.2198933227524849,1.0,3.0
19.0,1980.0,0.0,0.0,-1.723309223792787,1.0,-0.06902421209413134,1.0,3.0
19.0,1981.0,0.0,0.0,1.4418674832116403,1.0,-0.4246664079076582,1.0,3.0
19.0,1982.0,0.0,0.0,-1.2802172958439255,1.0,-0.3063577022856735,1.0,3.0
19.0,1983.0,0.0,0.0,0.4801195382775105,1.0,-0.9462211330431429,1.0,3.0
19.0,1984.0,0.0,0.0,-2.2340836053760658,1.0,-0.9771667285394472,1.0,3.0
19.0,1985.0,0.0,0.0,1.569917217718249,1.0,-0.49163286591556843,1.0,3.0
19.0,1986.0,0.0,0.0,3.3060559370349085,1.0,1.1932454369913037,1.0,3.0
19.0,1987.0,0.0,1.0,-3.191524439758062,1.0,0.47359865549277436,1.0,3.0
19.0,1988.0,0.0,1.0,0.48564694317302515,1.0,0.2512033853241478,1.0,3.0
19.0,1989.0,0.0,1.0,0.4492359812150024,1.0,0.9155819294486721,1.0,3.0
19.0,1990.0,0.0,0.0,0.36669792286038444,1.0,0.627109701371998,1.0,3.0
19.0,1991.0,0.0,0.0,-0.41159389645679967,1.0,0.18762955311272905,1.0,3.0
19.0,1992.0,0.0,0.0,1.253498545872814,1.0,0.3358116118671614,1.0,3.0
20.0,1979.0,0.0,0.0,2.5823555728937135,1.0,0.40251042713736784,1.0,3.0
20.0,1980.0,0.0,0.0,-1.6939811472956,1.0,0.9656397274159231,1.0,3.0
20.0,1981.0,0.0,0.0,3.916025726582581,1.0,1.2402876252541357,1.0,3.0
20.0,1982.0,0.0,0.0,-1.8502190098388587,1.0,-1.3295472191150088,1.0,3.0
20.0,1983.0,0.0,0.0,-1.6977742686585788,1.0,-0.3592145284382018,1.0,3.0
20.0,1984.0,0.0,0.0,2.2295812740836993,1.0,0.9132812563364057,1.0,3.0
20.0,1985.0,0.0,0.0,-2.9763435286883966,1.0,-0.7817126695515297,1.0,3.0
20.0,1986.0,0.0,0.0,2.3680374008442686,1.0,0.47508776820187193,1.0,3.0
20.0,1987.0,0.0,1.0,-4.967862035417138,1.0,-2.2889558232177363,1.0,3.0
20.0,1988.0,0.0,1.0,1.290364990702383,1.0,0.30962090475623305,1.0,3.0
20.0,1989.0,0.0,1.0,-0.2885597424063324,1.0,0.10932896359640819,1.0,3.0
20.0,1990.0,0.0,0.0,-0.637583841839727,1.0,-0.8830709654160721,1.0,3.0
20.0,1991.0,0.0,0.0,0.5516469507083175,1.0,-0.07238961432033514,1.0,3.0
